date,subbasin_id,streamflow_cms,quality_status,source,synthetic_demo
2008-09-10,OUTLET,0.64569,synthetic_demo,synthetic lagged rainfall response,True
2008-09-11,OUTLET,0.6491,synthetic_demo,synthetic lagged rainfall response,True
2008-09-12,OUTLET,0.65685,synthetic_demo,synthetic lagged rainfall response,True
2008-09-13,OUTLET,0.67396,synthetic_demo,synthetic lagged rainfall response,True
2008-09-14,OUTLET,0.63722,synthetic_demo,synthetic lagged rainfall response,True
2008-09-15,OUTLET,0.68606,synthetic_demo,synthetic lagged rainfall response,True
2008-09-16,OUTLET,0.67347,synthetic_demo,synthetic lagged rainfall response,True
2008-09-17,OUTLET,0.67305,synthetic_demo,synthetic lagged rainfall response,True
2008-09-18,OUTLET,0.71478,synthetic_demo,synthetic lagged rainfall response,True
2008-09-19,OUTLET,0.72523,synthetic_demo,synthetic lagged rainfall response,True
2008-09-20,OUTLET,0.75879,synthetic_demo,synthetic lagged rainfall response,True
2008-09-21,OUTLET,0.74583,synthetic_demo,synthetic lagged rainfall response,True
2008-09-22,OUTLET,0.71713,synthetic_demo,synthetic lagged rainfall response,True
2008-09-23,OUTLET,0.75124,synthetic_demo,synthetic lagged rainfall response,True
2008-09-24,OUTLET,0.73017,synthetic_demo,synthetic lagged rainfall response,True
2008-09-25,OUTLET,0.73734,synthetic_demo,synthetic lagged rainfall response,True
2008-09-26,OUTLET,0.7338,synthetic_demo,synthetic lagged rainfall response,True
2008-09-27,OUTLET,0.73595,synthetic_demo,synthetic lagged rainfall response,True
2008-09-28,OUTLET,0.74492,synthetic_demo,synthetic lagged rainfall response,True
2008-09-29,OUTLET,0.72469,synthetic_demo,synthetic lagged rainfall response,True
2008-09-30,OUTLET,0.7171,synthetic_demo,synthetic lagged rainfall response,True
2008-10-01,OUTLET,0.74166,synthetic_demo,synthetic lagged rainfall response,True
2008-10-02,OUTLET,0.77492,synthetic_demo,synthetic lagged rainfall response,True
2008-10-03,OUTLET,0.84385,synthetic_demo,synthetic lagged rainfall response,True
2008-10-04,OUTLET,0.85207,synthetic_demo,synthetic lagged rainfall response,True
2008-10-05,OUTLET,0.84316,synthetic_demo,synthetic lagged rainfall response,True
2008-10-06,OUTLET,0.86579,synthetic_demo,synthetic lagged rainfall response,True
2008-10-07,OUTLET,0.87811,synthetic_demo,synthetic lagged rainfall response,True
2008-10-08,OUTLET,0.8069,synthetic_demo,synthetic lagged rainfall response,True
2008-10-09,OUTLET,0.82045,synthetic_demo,synthetic lagged rainfall response,True
2008-10-10,OUTLET,0.80916,synthetic_demo,synthetic lagged rainfall response,True
2008-10-11,OUTLET,0.81763,synthetic_demo,synthetic lagged rainfall response,True
2008-10-12,OUTLET,0.84894,synthetic_demo,synthetic lagged rainfall response,True
2008-10-13,OUTLET,0.81556,synthetic_demo,synthetic lagged rainfall response,True
2008-10-14,OUTLET,0.82154,synthetic_demo,synthetic lagged rainfall response,True
2008-10-15,OUTLET,0.79757,synthetic_demo,synthetic lagged rainfall response,True
2008-10-16,OUTLET,0.78751,synthetic_demo,synthetic lagged rainfall response,True
2008-10-17,OUTLET,0.77282,synthetic_demo,synthetic lagged rainfall response,True
2008-10-18,OUTLET,0.79908,synthetic_demo,synthetic lagged rainfall response,True
2008-10-19,OUTLET,0.79985,synthetic_demo,synthetic lagged rainfall response,True
2008-10-20,OUTLET,0.81008,synthetic_demo,synthetic lagged rainfall response,True
2008-10-21,OUTLET,0.78654,synthetic_demo,synthetic lagged rainfall response,True
2008-10-22,OUTLET,0.76293,synthetic_demo,synthetic lagged rainfall response,True
2008-10-23,OUTLET,0.7625,synthetic_demo,synthetic lagged rainfall response,True
2008-10-24,OUTLET,0.73777,synthetic_demo,synthetic lagged rainfall response,True
2008-10-25,OUTLET,0.7713,synthetic_demo,synthetic lagged rainfall response,True
2008-10-26,OUTLET,0.75826,synthetic_demo,synthetic lagged rainfall response,True
2008-10-27,OUTLET,0.77492,synthetic_demo,synthetic lagged rainfall response,True
2008-10-28,OUTLET,0.77468,synthetic_demo,synthetic lagged rainfall response,True
2008-10-29,OUTLET,0.77549,synthetic_demo,synthetic lagged rainfall response,True
2008-10-30,OUTLET,0.76805,synthetic_demo,synthetic lagged rainfall response,True
2008-10-31,OUTLET,0.75409,synthetic_demo,synthetic lagged rainfall response,True
2008-11-01,OUTLET,0.75599,synthetic_demo,synthetic lagged rainfall response,True
2008-11-02,OUTLET,0.73017,synthetic_demo,synthetic lagged rainfall response,True
2008-11-03,OUTLET,0.70418,synthetic_demo,synthetic lagged rainfall response,True
2008-11-04,OUTLET,0.70716,synthetic_demo,synthetic lagged rainfall response,True
2008-11-05,OUTLET,0.6969,synthetic_demo,synthetic lagged rainfall response,True
2008-11-06,OUTLET,0.68991,synthetic_demo,synthetic lagged rainfall response,True
2008-11-07,OUTLET,0.6822,synthetic_demo,synthetic lagged rainfall response,True
2008-11-08,OUTLET,0.68905,synthetic_demo,synthetic lagged rainfall response,True
2008-11-09,OUTLET,0.69412,synthetic_demo,synthetic lagged rainfall response,True
2008-11-10,OUTLET,0.68011,synthetic_demo,synthetic lagged rainfall response,True
2008-11-11,OUTLET,0.69303,synthetic_demo,synthetic lagged rainfall response,True
2008-11-12,OUTLET,0.70629,synthetic_demo,synthetic lagged rainfall response,True
2008-11-13,OUTLET,0.69106,synthetic_demo,synthetic lagged rainfall response,True
2008-11-14,OUTLET,0.71046,synthetic_demo,synthetic lagged rainfall response,True
2008-11-15,OUTLET,0.7072,synthetic_demo,synthetic lagged rainfall response,True
2008-11-16,OUTLET,0.6794,synthetic_demo,synthetic lagged rainfall response,True
2008-11-17,OUTLET,0.63976,synthetic_demo,synthetic lagged rainfall response,True
2008-11-18,OUTLET,0.63475,synthetic_demo,synthetic lagged rainfall response,True
2008-11-19,OUTLET,0.64029,synthetic_demo,synthetic lagged rainfall response,True
2008-11-20,OUTLET,0.62238,synthetic_demo,synthetic lagged rainfall response,True
2008-11-21,OUTLET,0.61901,synthetic_demo,synthetic lagged rainfall response,True
2008-11-22,OUTLET,0.6566,synthetic_demo,synthetic lagged rainfall response,True
2008-11-23,OUTLET,0.6317,synthetic_demo,synthetic lagged rainfall response,True
2008-11-24,OUTLET,0.62878,synthetic_demo,synthetic lagged rainfall response,True
2008-11-25,OUTLET,0.64946,synthetic_demo,synthetic lagged rainfall response,True
2008-11-26,OUTLET,0.60126,synthetic_demo,synthetic lagged rainfall response,True
2008-11-27,OUTLET,0.62744,synthetic_demo,synthetic lagged rainfall response,True
2008-11-28,OUTLET,0.61012,synthetic_demo,synthetic lagged rainfall response,True
2008-11-29,OUTLET,0.61256,synthetic_demo,synthetic lagged rainfall response,True
2008-11-30,OUTLET,0.6279,synthetic_demo,synthetic lagged rainfall response,True
2008-12-01,OUTLET,0.60875,synthetic_demo,synthetic lagged rainfall response,True
2008-12-02,OUTLET,0.58494,synthetic_demo,synthetic lagged rainfall response,True
2008-12-03,OUTLET,0.59338,synthetic_demo,synthetic lagged rainfall response,True
2008-12-04,OUTLET,0.58779,synthetic_demo,synthetic lagged rainfall response,True
2008-12-05,OUTLET,0.57438,synthetic_demo,synthetic lagged rainfall response,True
2008-12-06,OUTLET,0.58168,synthetic_demo,synthetic lagged rainfall response,True
2008-12-07,OUTLET,0.56822,synthetic_demo,synthetic lagged rainfall response,True
2008-12-08,OUTLET,0.56244,synthetic_demo,synthetic lagged rainfall response,True
2008-12-09,OUTLET,0.53779,synthetic_demo,synthetic lagged rainfall response,True
2008-12-10,OUTLET,0.56495,synthetic_demo,synthetic lagged rainfall response,True
2008-12-11,OUTLET,0.53063,synthetic_demo,synthetic lagged rainfall response,True
2008-12-12,OUTLET,0.54925,synthetic_demo,synthetic lagged rainfall response,True
2008-12-13,OUTLET,0.5384,synthetic_demo,synthetic lagged rainfall response,True
2008-12-14,OUTLET,0.60134,synthetic_demo,synthetic lagged rainfall response,True
2008-12-15,OUTLET,0.58309,synthetic_demo,synthetic lagged rainfall response,True
2008-12-16,OUTLET,0.59359,synthetic_demo,synthetic lagged rainfall response,True
2008-12-17,OUTLET,0.59035,synthetic_demo,synthetic lagged rainfall response,True
2008-12-18,OUTLET,0.59544,synthetic_demo,synthetic lagged rainfall response,True
2008-12-19,OUTLET,0.58054,synthetic_demo,synthetic lagged rainfall response,True
2008-12-20,OUTLET,0.57309,synthetic_demo,synthetic lagged rainfall response,True
2008-12-21,OUTLET,0.59325,synthetic_demo,synthetic lagged rainfall response,True
2008-12-22,OUTLET,0.59944,synthetic_demo,synthetic lagged rainfall response,True
2008-12-23,OUTLET,0.5914,synthetic_demo,synthetic lagged rainfall response,True
2008-12-24,OUTLET,0.58098,synthetic_demo,synthetic lagged rainfall response,True
2008-12-25,OUTLET,0.58631,synthetic_demo,synthetic lagged rainfall response,True
2008-12-26,OUTLET,0.59819,synthetic_demo,synthetic lagged rainfall response,True
2008-12-27,OUTLET,0.59783,synthetic_demo,synthetic lagged rainfall response,True
2008-12-28,OUTLET,0.59174,synthetic_demo,synthetic lagged rainfall response,True
2008-12-29,OUTLET,0.57453,synthetic_demo,synthetic lagged rainfall response,True
2008-12-30,OUTLET,0.59019,synthetic_demo,synthetic lagged rainfall response,True
2008-12-31,OUTLET,0.59738,synthetic_demo,synthetic lagged rainfall response,True
2009-01-01,OUTLET,0.59608,synthetic_demo,synthetic lagged rainfall response,True
2009-01-02,OUTLET,0.61322,synthetic_demo,synthetic lagged rainfall response,True
2009-01-03,OUTLET,0.60784,synthetic_demo,synthetic lagged rainfall response,True
2009-01-04,OUTLET,0.63155,synthetic_demo,synthetic lagged rainfall response,True
2009-01-05,OUTLET,0.58188,synthetic_demo,synthetic lagged rainfall response,True
2009-01-06,OUTLET,0.59073,synthetic_demo,synthetic lagged rainfall response,True
2009-01-07,OUTLET,0.59363,synthetic_demo,synthetic lagged rainfall response,True
2009-01-08,OUTLET,0.57998,synthetic_demo,synthetic lagged rainfall response,True
2009-01-09,OUTLET,0.57219,synthetic_demo,synthetic lagged rainfall response,True
2009-01-10,OUTLET,0.57021,synthetic_demo,synthetic lagged rainfall response,True
2009-01-11,OUTLET,0.56966,synthetic_demo,synthetic lagged rainfall response,True
2009-01-12,OUTLET,0.58899,synthetic_demo,synthetic lagged rainfall response,True
2009-01-13,OUTLET,0.59338,synthetic_demo,synthetic lagged rainfall response,True
2009-01-14,OUTLET,0.59933,synthetic_demo,synthetic lagged rainfall response,True
2009-01-15,OUTLET,0.59695,synthetic_demo,synthetic lagged rainfall response,True
2009-01-16,OUTLET,0.60603,synthetic_demo,synthetic lagged rainfall response,True
2009-01-17,OUTLET,0.59725,synthetic_demo,synthetic lagged rainfall response,True
2009-01-18,OUTLET,0.60762,synthetic_demo,synthetic lagged rainfall response,True
2009-01-19,OUTLET,0.57721,synthetic_demo,synthetic lagged rainfall response,True
2009-01-20,OUTLET,0.60009,synthetic_demo,synthetic lagged rainfall response,True
2009-01-21,OUTLET,0.60498,synthetic_demo,synthetic lagged rainfall response,True
2009-01-22,OUTLET,0.60843,synthetic_demo,synthetic lagged rainfall response,True
2009-01-23,OUTLET,0.59391,synthetic_demo,synthetic lagged rainfall response,True
2009-01-24,OUTLET,0.5856,synthetic_demo,synthetic lagged rainfall response,True
2009-01-25,OUTLET,0.62361,synthetic_demo,synthetic lagged rainfall response,True
2009-01-26,OUTLET,0.58581,synthetic_demo,synthetic lagged rainfall response,True
2009-01-27,OUTLET,0.5877,synthetic_demo,synthetic lagged rainfall response,True
2009-01-28,OUTLET,0.56057,synthetic_demo,synthetic lagged rainfall response,True
2009-01-29,OUTLET,0.55331,synthetic_demo,synthetic lagged rainfall response,True
2009-01-30,OUTLET,0.54193,synthetic_demo,synthetic lagged rainfall response,True
2009-01-31,OUTLET,0.54046,synthetic_demo,synthetic lagged rainfall response,True
2009-02-01,OUTLET,0.54965,synthetic_demo,synthetic lagged rainfall response,True
2009-02-02,OUTLET,0.56815,synthetic_demo,synthetic lagged rainfall response,True
2009-02-03,OUTLET,0.52783,synthetic_demo,synthetic lagged rainfall response,True
2009-02-04,OUTLET,0.54301,synthetic_demo,synthetic lagged rainfall response,True
2009-02-05,OUTLET,0.53758,synthetic_demo,synthetic lagged rainfall response,True
2009-02-06,OUTLET,0.5483,synthetic_demo,synthetic lagged rainfall response,True
2009-02-07,OUTLET,0.54016,synthetic_demo,synthetic lagged rainfall response,True
2009-02-08,OUTLET,0.52977,synthetic_demo,synthetic lagged rainfall response,True
2009-02-09,OUTLET,0.53155,synthetic_demo,synthetic lagged rainfall response,True
2009-02-10,OUTLET,0.53067,synthetic_demo,synthetic lagged rainfall response,True
2009-02-11,OUTLET,0.57455,synthetic_demo,synthetic lagged rainfall response,True
2009-02-12,OUTLET,0.57043,synthetic_demo,synthetic lagged rainfall response,True
2009-02-13,OUTLET,0.54965,synthetic_demo,synthetic lagged rainfall response,True
2009-02-14,OUTLET,0.56027,synthetic_demo,synthetic lagged rainfall response,True
2009-02-15,OUTLET,0.56245,synthetic_demo,synthetic lagged rainfall response,True
2009-02-16,OUTLET,0.54312,synthetic_demo,synthetic lagged rainfall response,True
2009-02-17,OUTLET,0.53296,synthetic_demo,synthetic lagged rainfall response,True
2009-02-18,OUTLET,0.54771,synthetic_demo,synthetic lagged rainfall response,True
2009-02-19,OUTLET,0.52872,synthetic_demo,synthetic lagged rainfall response,True
2009-02-20,OUTLET,0.53358,synthetic_demo,synthetic lagged rainfall response,True
2009-02-21,OUTLET,0.51068,synthetic_demo,synthetic lagged rainfall response,True
2009-02-22,OUTLET,0.51526,synthetic_demo,synthetic lagged rainfall response,True
2009-02-23,OUTLET,0.54126,synthetic_demo,synthetic lagged rainfall response,True
2009-02-24,OUTLET,0.54327,synthetic_demo,synthetic lagged rainfall response,True
2009-02-25,OUTLET,0.59682,synthetic_demo,synthetic lagged rainfall response,True
2009-02-26,OUTLET,0.58412,synthetic_demo,synthetic lagged rainfall response,True
2009-02-27,OUTLET,0.5773,synthetic_demo,synthetic lagged rainfall response,True
2009-02-28,OUTLET,0.58822,synthetic_demo,synthetic lagged rainfall response,True
2009-03-01,OUTLET,0.55915,synthetic_demo,synthetic lagged rainfall response,True
2009-03-02,OUTLET,0.61489,synthetic_demo,synthetic lagged rainfall response,True
2009-03-03,OUTLET,0.59066,synthetic_demo,synthetic lagged rainfall response,True
2009-03-04,OUTLET,0.60502,synthetic_demo,synthetic lagged rainfall response,True
2009-03-05,OUTLET,0.58426,synthetic_demo,synthetic lagged rainfall response,True
2009-03-06,OUTLET,0.57776,synthetic_demo,synthetic lagged rainfall response,True
2009-03-07,OUTLET,0.59285,synthetic_demo,synthetic lagged rainfall response,True
2009-03-08,OUTLET,0.57418,synthetic_demo,synthetic lagged rainfall response,True
2009-03-09,OUTLET,0.57114,synthetic_demo,synthetic lagged rainfall response,True
2009-03-10,OUTLET,0.57401,synthetic_demo,synthetic lagged rainfall response,True
2009-03-11,OUTLET,0.55877,synthetic_demo,synthetic lagged rainfall response,True
2009-03-12,OUTLET,0.54217,synthetic_demo,synthetic lagged rainfall response,True
2009-03-13,OUTLET,0.54382,synthetic_demo,synthetic lagged rainfall response,True
2009-03-14,OUTLET,0.5224,synthetic_demo,synthetic lagged rainfall response,True
2009-03-15,OUTLET,0.54641,synthetic_demo,synthetic lagged rainfall response,True
2009-03-16,OUTLET,0.52484,synthetic_demo,synthetic lagged rainfall response,True
2009-03-17,OUTLET,0.51016,synthetic_demo,synthetic lagged rainfall response,True
2009-03-18,OUTLET,0.50372,synthetic_demo,synthetic lagged rainfall response,True
2009-03-19,OUTLET,0.50687,synthetic_demo,synthetic lagged rainfall response,True
2009-03-20,OUTLET,0.50942,synthetic_demo,synthetic lagged rainfall response,True
2009-03-21,OUTLET,0.50643,synthetic_demo,synthetic lagged rainfall response,True
2009-03-22,OUTLET,0.4961,synthetic_demo,synthetic lagged rainfall response,True
2009-03-23,OUTLET,0.50831,synthetic_demo,synthetic lagged rainfall response,True
2009-03-24,OUTLET,0.51265,synthetic_demo,synthetic lagged rainfall response,True
2009-03-25,OUTLET,0.51115,synthetic_demo,synthetic lagged rainfall response,True
2009-03-26,OUTLET,0.50646,synthetic_demo,synthetic lagged rainfall response,True
2009-03-27,OUTLET,0.51409,synthetic_demo,synthetic lagged rainfall response,True
2009-03-28,OUTLET,0.47614,synthetic_demo,synthetic lagged rainfall response,True
2009-03-29,OUTLET,0.49226,synthetic_demo,synthetic lagged rainfall response,True
2009-03-30,OUTLET,0.5001,synthetic_demo,synthetic lagged rainfall response,True
2009-03-31,OUTLET,0.47884,synthetic_demo,synthetic lagged rainfall response,True
2009-04-01,OUTLET,0.44945,synthetic_demo,synthetic lagged rainfall response,True
2009-04-02,OUTLET,0.46136,synthetic_demo,synthetic lagged rainfall response,True
2009-04-03,OUTLET,0.43313,synthetic_demo,synthetic lagged rainfall response,True
2009-04-04,OUTLET,0.435,synthetic_demo,synthetic lagged rainfall response,True
2009-04-05,OUTLET,0.43617,synthetic_demo,synthetic lagged rainfall response,True
2009-04-06,OUTLET,0.40786,synthetic_demo,synthetic lagged rainfall response,True
2009-04-07,OUTLET,0.42566,synthetic_demo,synthetic lagged rainfall response,True
2009-04-08,OUTLET,0.43199,synthetic_demo,synthetic lagged rainfall response,True
2009-04-09,OUTLET,0.42783,synthetic_demo,synthetic lagged rainfall response,True
2009-04-10,OUTLET,0.42388,synthetic_demo,synthetic lagged rainfall response,True
2009-04-11,OUTLET,0.36201,synthetic_demo,synthetic lagged rainfall response,True
2009-04-12,OUTLET,0.36472,synthetic_demo,synthetic lagged rainfall response,True
2009-04-13,OUTLET,0.37251,synthetic_demo,synthetic lagged rainfall response,True
2009-04-14,OUTLET,0.37404,synthetic_demo,synthetic lagged rainfall response,True
2009-04-15,OUTLET,0.36937,synthetic_demo,synthetic lagged rainfall response,True
2009-04-16,OUTLET,0.31449,synthetic_demo,synthetic lagged rainfall response,True
2009-04-17,OUTLET,0.32488,synthetic_demo,synthetic lagged rainfall response,True
2009-04-18,OUTLET,0.31138,synthetic_demo,synthetic lagged rainfall response,True
2009-04-19,OUTLET,0.31507,synthetic_demo,synthetic lagged rainfall response,True
2009-04-20,OUTLET,0.30287,synthetic_demo,synthetic lagged rainfall response,True
2009-04-21,OUTLET,0.3085,synthetic_demo,synthetic lagged rainfall response,True
2009-04-22,OUTLET,0.30475,synthetic_demo,synthetic lagged rainfall response,True
2009-04-23,OUTLET,0.29896,synthetic_demo,synthetic lagged rainfall response,True
2009-04-24,OUTLET,0.30059,synthetic_demo,synthetic lagged rainfall response,True
2009-04-25,OUTLET,0.29368,synthetic_demo,synthetic lagged rainfall response,True
2009-04-26,OUTLET,0.30716,synthetic_demo,synthetic lagged rainfall response,True
2009-04-27,OUTLET,0.29516,synthetic_demo,synthetic lagged rainfall response,True
2009-04-28,OUTLET,0.27982,synthetic_demo,synthetic lagged rainfall response,True
2009-04-29,OUTLET,0.29551,synthetic_demo,synthetic lagged rainfall response,True
2009-04-30,OUTLET,0.28847,synthetic_demo,synthetic lagged rainfall response,True
2009-05-01,OUTLET,0.2845,synthetic_demo,synthetic lagged rainfall response,True
2009-05-02,OUTLET,0.2889,synthetic_demo,synthetic lagged rainfall response,True
2009-05-03,OUTLET,0.28101,synthetic_demo,synthetic lagged rainfall response,True
2009-05-04,OUTLET,0.27216,synthetic_demo,synthetic lagged rainfall response,True
2009-05-05,OUTLET,0.30186,synthetic_demo,synthetic lagged rainfall response,True
2009-05-06,OUTLET,0.29413,synthetic_demo,synthetic lagged rainfall response,True
2009-05-07,OUTLET,0.28511,synthetic_demo,synthetic lagged rainfall response,True
2009-05-08,OUTLET,0.28488,synthetic_demo,synthetic lagged rainfall response,True
2009-05-09,OUTLET,0.29161,synthetic_demo,synthetic lagged rainfall response,True
2009-05-10,OUTLET,0.29138,synthetic_demo,synthetic lagged rainfall response,True
2009-05-11,OUTLET,0.27716,synthetic_demo,synthetic lagged rainfall response,True
2009-05-12,OUTLET,0.29833,synthetic_demo,synthetic lagged rainfall response,True
2009-05-13,OUTLET,0.26053,synthetic_demo,synthetic lagged rainfall response,True
2009-05-14,OUTLET,0.25397,synthetic_demo,synthetic lagged rainfall response,True
2009-05-15,OUTLET,0.25195,synthetic_demo,synthetic lagged rainfall response,True
2009-05-16,OUTLET,0.26198,synthetic_demo,synthetic lagged rainfall response,True
2009-05-17,OUTLET,0.25377,synthetic_demo,synthetic lagged rainfall response,True
2009-05-18,OUTLET,0.25978,synthetic_demo,synthetic lagged rainfall response,True
2009-05-19,OUTLET,0.29734,synthetic_demo,synthetic lagged rainfall response,True
2009-05-20,OUTLET,0.2557,synthetic_demo,synthetic lagged rainfall response,True
2009-05-21,OUTLET,0.26213,synthetic_demo,synthetic lagged rainfall response,True
2009-05-22,OUTLET,0.27121,synthetic_demo,synthetic lagged rainfall response,True
2009-05-23,OUTLET,0.26272,synthetic_demo,synthetic lagged rainfall response,True
2009-05-24,OUTLET,0.24211,synthetic_demo,synthetic lagged rainfall response,True
2009-05-25,OUTLET,0.25762,synthetic_demo,synthetic lagged rainfall response,True
2009-05-26,OUTLET,0.26105,synthetic_demo,synthetic lagged rainfall response,True
2009-05-27,OUTLET,0.2552,synthetic_demo,synthetic lagged rainfall response,True
2009-05-28,OUTLET,0.24332,synthetic_demo,synthetic lagged rainfall response,True
2009-05-29,OUTLET,0.25702,synthetic_demo,synthetic lagged rainfall response,True
2009-05-30,OUTLET,0.25834,synthetic_demo,synthetic lagged rainfall response,True
2009-05-31,OUTLET,0.2647,synthetic_demo,synthetic lagged rainfall response,True
2009-06-01,OUTLET,0.24388,synthetic_demo,synthetic lagged rainfall response,True
2009-06-02,OUTLET,0.24711,synthetic_demo,synthetic lagged rainfall response,True
2009-06-03,OUTLET,0.27575,synthetic_demo,synthetic lagged rainfall response,True
2009-06-04,OUTLET,0.26972,synthetic_demo,synthetic lagged rainfall response,True
2009-06-05,OUTLET,0.27353,synthetic_demo,synthetic lagged rainfall response,True
2009-06-06,OUTLET,0.24596,synthetic_demo,synthetic lagged rainfall response,True
2009-06-07,OUTLET,0.26286,synthetic_demo,synthetic lagged rainfall response,True
2009-06-08,OUTLET,0.23349,synthetic_demo,synthetic lagged rainfall response,True
2009-06-09,OUTLET,0.22505,synthetic_demo,synthetic lagged rainfall response,True
2009-06-10,OUTLET,0.24338,synthetic_demo,synthetic lagged rainfall response,True
2009-06-11,OUTLET,0.24438,synthetic_demo,synthetic lagged rainfall response,True
2009-06-12,OUTLET,0.21591,synthetic_demo,synthetic lagged rainfall response,True
2009-06-13,OUTLET,0.21355,synthetic_demo,synthetic lagged rainfall response,True
2009-06-14,OUTLET,0.21969,synthetic_demo,synthetic lagged rainfall response,True
2009-06-15,OUTLET,0.22691,synthetic_demo,synthetic lagged rainfall response,True
2009-06-16,OUTLET,0.22583,synthetic_demo,synthetic lagged rainfall response,True
2009-06-17,OUTLET,0.22636,synthetic_demo,synthetic lagged rainfall response,True
2009-06-18,OUTLET,0.22224,synthetic_demo,synthetic lagged rainfall response,True
2009-06-19,OUTLET,0.2102,synthetic_demo,synthetic lagged rainfall response,True
2009-06-20,OUTLET,0.23131,synthetic_demo,synthetic lagged rainfall response,True
2009-06-21,OUTLET,0.22406,synthetic_demo,synthetic lagged rainfall response,True
2009-06-22,OUTLET,0.21513,synthetic_demo,synthetic lagged rainfall response,True
2009-06-23,OUTLET,0.21245,synthetic_demo,synthetic lagged rainfall response,True
2009-06-24,OUTLET,0.22961,synthetic_demo,synthetic lagged rainfall response,True
2009-06-25,OUTLET,0.23217,synthetic_demo,synthetic lagged rainfall response,True
2009-06-26,OUTLET,0.21417,synthetic_demo,synthetic lagged rainfall response,True
2009-06-27,OUTLET,0.22853,synthetic_demo,synthetic lagged rainfall response,True
2009-06-28,OUTLET,0.21102,synthetic_demo,synthetic lagged rainfall response,True
2009-06-29,OUTLET,0.1947,synthetic_demo,synthetic lagged rainfall response,True
2009-06-30,OUTLET,0.22127,synthetic_demo,synthetic lagged rainfall response,True
2009-07-01,OUTLET,0.19742,synthetic_demo,synthetic lagged rainfall response,True
2009-07-02,OUTLET,0.21257,synthetic_demo,synthetic lagged rainfall response,True
2009-07-03,OUTLET,0.16849,synthetic_demo,synthetic lagged rainfall response,True
2009-07-04,OUTLET,0.17138,synthetic_demo,synthetic lagged rainfall response,True
2009-07-05,OUTLET,0.17851,synthetic_demo,synthetic lagged rainfall response,True
2009-07-06,OUTLET,0.20181,synthetic_demo,synthetic lagged rainfall response,True
2009-07-07,OUTLET,0.20071,synthetic_demo,synthetic lagged rainfall response,True
2009-07-08,OUTLET,0.1897,synthetic_demo,synthetic lagged rainfall response,True
2009-07-09,OUTLET,0.20792,synthetic_demo,synthetic lagged rainfall response,True
2009-07-10,OUTLET,0.19835,synthetic_demo,synthetic lagged rainfall response,True
2009-07-11,OUTLET,0.19633,synthetic_demo,synthetic lagged rainfall response,True
2009-07-12,OUTLET,0.18226,synthetic_demo,synthetic lagged rainfall response,True
2009-07-13,OUTLET,0.18333,synthetic_demo,synthetic lagged rainfall response,True
2009-07-14,OUTLET,0.20707,synthetic_demo,synthetic lagged rainfall response,True
2009-07-15,OUTLET,0.1998,synthetic_demo,synthetic lagged rainfall response,True
2009-07-16,OUTLET,0.18175,synthetic_demo,synthetic lagged rainfall response,True
2009-07-17,OUTLET,0.2103,synthetic_demo,synthetic lagged rainfall response,True
2009-07-18,OUTLET,0.19065,synthetic_demo,synthetic lagged rainfall response,True
2009-07-19,OUTLET,0.19648,synthetic_demo,synthetic lagged rainfall response,True
2009-07-20,OUTLET,0.21933,synthetic_demo,synthetic lagged rainfall response,True
2009-07-21,OUTLET,0.23985,synthetic_demo,synthetic lagged rainfall response,True
2009-07-22,OUTLET,0.2273,synthetic_demo,synthetic lagged rainfall response,True
2009-07-23,OUTLET,0.20702,synthetic_demo,synthetic lagged rainfall response,True
2009-07-24,OUTLET,0.22417,synthetic_demo,synthetic lagged rainfall response,True
2009-07-25,OUTLET,0.22042,synthetic_demo,synthetic lagged rainfall response,True
2009-07-26,OUTLET,0.22681,synthetic_demo,synthetic lagged rainfall response,True
2009-07-27,OUTLET,0.21464,synthetic_demo,synthetic lagged rainfall response,True
2009-07-28,OUTLET,0.22902,synthetic_demo,synthetic lagged rainfall response,True
2009-07-29,OUTLET,0.24098,synthetic_demo,synthetic lagged rainfall response,True
2009-07-30,OUTLET,0.2277,synthetic_demo,synthetic lagged rainfall response,True
2009-07-31,OUTLET,0.24053,synthetic_demo,synthetic lagged rainfall response,True
2009-08-01,OUTLET,0.22087,synthetic_demo,synthetic lagged rainfall response,True
2009-08-02,OUTLET,0.22335,synthetic_demo,synthetic lagged rainfall response,True
2009-08-03,OUTLET,0.25054,synthetic_demo,synthetic lagged rainfall response,True
2009-08-04,OUTLET,0.23934,synthetic_demo,synthetic lagged rainfall response,True
2009-08-05,OUTLET,0.26539,synthetic_demo,synthetic lagged rainfall response,True
2009-08-06,OUTLET,0.26473,synthetic_demo,synthetic lagged rainfall response,True
2009-08-07,OUTLET,0.25531,synthetic_demo,synthetic lagged rainfall response,True
2009-08-08,OUTLET,0.24137,synthetic_demo,synthetic lagged rainfall response,True
2009-08-09,OUTLET,0.24797,synthetic_demo,synthetic lagged rainfall response,True
2009-08-10,OUTLET,0.22266,synthetic_demo,synthetic lagged rainfall response,True
2009-08-11,OUTLET,0.2727,synthetic_demo,synthetic lagged rainfall response,True
2009-08-12,OUTLET,0.24379,synthetic_demo,synthetic lagged rainfall response,True
2009-08-13,OUTLET,0.25436,synthetic_demo,synthetic lagged rainfall response,True
2009-08-14,OUTLET,0.28638,synthetic_demo,synthetic lagged rainfall response,True
2009-08-15,OUTLET,0.28841,synthetic_demo,synthetic lagged rainfall response,True
