date,reservoir_id,storage_m3,stage_m,quality_status,source,synthetic_demo
2010-03-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-03-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-04-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-05-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-06-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-07-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-08-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-09-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-10-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-11-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2010-12-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-01-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2011-02-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
