date,subbasin_id,groundwater_storage_mm,quality_status,source,synthetic_demo
2009-01-09,SB1,71.3717,synthetic_demo,synthetic conceptual storage,True
2009-01-10,SB1,71.3717,synthetic_demo,synthetic conceptual storage,True
2009-01-11,SB1,71.3717,synthetic_demo,synthetic conceptual storage,True
2009-01-12,SB1,71.6913,synthetic_demo,synthetic conceptual storage,True
2009-01-13,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-14,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-15,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-16,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-17,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-18,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-19,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-20,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-21,SB1,71.4249,synthetic_demo,synthetic conceptual storage,True
2009-01-22,SB1,71.2124,synthetic_demo,synthetic conceptual storage,True
2009-01-23,SB1,71.2124,synthetic_demo,synthetic conceptual storage,True
2009-01-24,SB1,71.2124,synthetic_demo,synthetic conceptual storage,True
2009-01-25,SB1,71.4522,synthetic_demo,synthetic conceptual storage,True
2009-01-26,SB1,71.4522,synthetic_demo,synthetic conceptual storage,True
2009-01-27,SB1,71.2418,synthetic_demo,synthetic conceptual storage,True
2009-01-28,SB1,71.2418,synthetic_demo,synthetic conceptual storage,True
2009-01-29,SB1,71.2418,synthetic_demo,synthetic conceptual storage,True
2009-01-30,SB1,71.2418,synthetic_demo,synthetic conceptual storage,True
2009-01-31,SB1,71.2418,synthetic_demo,synthetic conceptual storage,True
2009-02-01,SB1,71.2557,synthetic_demo,synthetic conceptual storage,True
2009-02-02,SB1,71.2557,synthetic_demo,synthetic conceptual storage,True
2009-02-03,SB1,71.2557,synthetic_demo,synthetic conceptual storage,True
2009-02-04,SB1,71.1198,synthetic_demo,synthetic conceptual storage,True
2009-02-05,SB1,71.1198,synthetic_demo,synthetic conceptual storage,True
2009-02-06,SB1,71.1198,synthetic_demo,synthetic conceptual storage,True
2009-02-07,SB1,71.1198,synthetic_demo,synthetic conceptual storage,True
2009-02-08,SB1,70.8518,synthetic_demo,synthetic conceptual storage,True
2009-02-09,SB1,70.8518,synthetic_demo,synthetic conceptual storage,True
2009-02-10,SB1,70.7566,synthetic_demo,synthetic conceptual storage,True
2009-02-11,SB1,71.4946,synthetic_demo,synthetic conceptual storage,True
2009-02-12,SB1,71.4946,synthetic_demo,synthetic conceptual storage,True
2009-02-13,SB1,71.4946,synthetic_demo,synthetic conceptual storage,True
2009-02-14,SB1,71.4946,synthetic_demo,synthetic conceptual storage,True
2009-02-15,SB1,71.4946,synthetic_demo,synthetic conceptual storage,True
2009-02-16,SB1,71.4946,synthetic_demo,synthetic conceptual storage,True
2009-02-17,SB1,71.7207,synthetic_demo,synthetic conceptual storage,True
2009-02-18,SB1,71.7207,synthetic_demo,synthetic conceptual storage,True
2009-02-19,SB1,71.7207,synthetic_demo,synthetic conceptual storage,True
2009-02-20,SB1,71.7207,synthetic_demo,synthetic conceptual storage,True
2009-02-21,SB1,71.7207,synthetic_demo,synthetic conceptual storage,True
2009-02-22,SB1,71.7207,synthetic_demo,synthetic conceptual storage,True
2009-02-23,SB1,72.2679,synthetic_demo,synthetic conceptual storage,True
2009-02-24,SB1,72.2679,synthetic_demo,synthetic conceptual storage,True
2009-02-25,SB1,73.0338,synthetic_demo,synthetic conceptual storage,True
2009-02-26,SB1,73.0162,synthetic_demo,synthetic conceptual storage,True
2009-02-27,SB1,73.0162,synthetic_demo,synthetic conceptual storage,True
2009-02-28,SB1,73.0162,synthetic_demo,synthetic conceptual storage,True
2009-03-01,SB1,72.4906,synthetic_demo,synthetic conceptual storage,True
2009-03-02,SB1,73.0276,synthetic_demo,synthetic conceptual storage,True
2009-03-03,SB1,73.0276,synthetic_demo,synthetic conceptual storage,True
2009-03-04,SB1,73.0276,synthetic_demo,synthetic conceptual storage,True
2009-03-05,SB1,73.0276,synthetic_demo,synthetic conceptual storage,True
2009-03-06,SB1,73.2772,synthetic_demo,synthetic conceptual storage,True
2009-03-07,SB1,73.2772,synthetic_demo,synthetic conceptual storage,True
2009-03-08,SB1,73.2772,synthetic_demo,synthetic conceptual storage,True
2009-03-09,SB1,73.2772,synthetic_demo,synthetic conceptual storage,True
2009-03-10,SB1,72.7762,synthetic_demo,synthetic conceptual storage,True
2009-03-11,SB1,72.7762,synthetic_demo,synthetic conceptual storage,True
2009-03-12,SB1,72.7762,synthetic_demo,synthetic conceptual storage,True
2009-03-13,SB1,72.7762,synthetic_demo,synthetic conceptual storage,True
2009-03-14,SB1,72.5767,synthetic_demo,synthetic conceptual storage,True
2009-03-15,SB1,72.5767,synthetic_demo,synthetic conceptual storage,True
2009-03-16,SB1,72.5767,synthetic_demo,synthetic conceptual storage,True
2009-03-17,SB1,72.5767,synthetic_demo,synthetic conceptual storage,True
2009-03-18,SB1,72.5767,synthetic_demo,synthetic conceptual storage,True
2009-03-19,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-20,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-21,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-22,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-23,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-24,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-25,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-26,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-27,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-28,SB1,72.6421,synthetic_demo,synthetic conceptual storage,True
2009-03-29,SB1,73.0473,synthetic_demo,synthetic conceptual storage,True
2009-03-30,SB1,73.0473,synthetic_demo,synthetic conceptual storage,True
2009-03-31,SB1,73.0473,synthetic_demo,synthetic conceptual storage,True
2009-04-01,SB1,73.0473,synthetic_demo,synthetic conceptual storage,True
2009-04-02,SB1,73.0473,synthetic_demo,synthetic conceptual storage,True
2009-04-03,SB1,72.8932,synthetic_demo,synthetic conceptual storage,True
2009-04-04,SB1,72.8932,synthetic_demo,synthetic conceptual storage,True
2009-04-05,SB1,72.6116,synthetic_demo,synthetic conceptual storage,True
2009-04-06,SB1,72.6116,synthetic_demo,synthetic conceptual storage,True
2009-04-07,SB1,72.6116,synthetic_demo,synthetic conceptual storage,True
2009-04-08,SB1,73.0003,synthetic_demo,synthetic conceptual storage,True
2009-04-09,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-10,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-11,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-12,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-13,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-14,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-15,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-16,SB1,72.7973,synthetic_demo,synthetic conceptual storage,True
2009-04-17,SB1,72.2574,synthetic_demo,synthetic conceptual storage,True
2009-04-18,SB1,72.2574,synthetic_demo,synthetic conceptual storage,True
2009-04-19,SB1,72.2574,synthetic_demo,synthetic conceptual storage,True
2009-04-20,SB1,72.2356,synthetic_demo,synthetic conceptual storage,True
2009-04-21,SB1,72.2356,synthetic_demo,synthetic conceptual storage,True
2009-04-22,SB1,72.2356,synthetic_demo,synthetic conceptual storage,True
2009-04-23,SB1,72.2356,synthetic_demo,synthetic conceptual storage,True
2009-04-24,SB1,72.2356,synthetic_demo,synthetic conceptual storage,True
2009-04-25,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-04-26,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-04-27,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-04-28,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-04-29,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-04-30,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-01,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-02,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-03,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-04,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-05,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-06,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-07,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-08,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-09,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-10,SB1,72.3023,synthetic_demo,synthetic conceptual storage,True
2009-05-11,SB1,72.1133,synthetic_demo,synthetic conceptual storage,True
2009-05-12,SB1,72.1133,synthetic_demo,synthetic conceptual storage,True
2009-05-13,SB1,72.1133,synthetic_demo,synthetic conceptual storage,True
2009-05-14,SB1,72.1133,synthetic_demo,synthetic conceptual storage,True
2009-05-15,SB1,72.1133,synthetic_demo,synthetic conceptual storage,True
2009-05-16,SB1,72.1133,synthetic_demo,synthetic conceptual storage,True
2009-05-17,SB1,72.1133,synthetic_demo,synthetic conceptual storage,True
2009-05-18,SB1,72.2388,synthetic_demo,synthetic conceptual storage,True
2009-05-19,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-20,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-21,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-22,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-23,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-24,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-25,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-26,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-27,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-28,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-29,SB1,72.6259,synthetic_demo,synthetic conceptual storage,True
2009-05-30,SB1,71.6147,synthetic_demo,synthetic conceptual storage,True
2009-05-31,SB1,71.6147,synthetic_demo,synthetic conceptual storage,True
2009-06-01,SB1,71.6147,synthetic_demo,synthetic conceptual storage,True
2009-06-02,SB1,71.6147,synthetic_demo,synthetic conceptual storage,True
2009-06-03,SB1,71.6147,synthetic_demo,synthetic conceptual storage,True
2009-06-04,SB1,71.3606,synthetic_demo,synthetic conceptual storage,True
2009-06-05,SB1,71.3606,synthetic_demo,synthetic conceptual storage,True
2009-06-06,SB1,71.3606,synthetic_demo,synthetic conceptual storage,True
2009-06-07,SB1,71.3606,synthetic_demo,synthetic conceptual storage,True
2009-06-08,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-09,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-10,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-11,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-12,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-13,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-14,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-15,SB1,70.989,synthetic_demo,synthetic conceptual storage,True
2009-06-16,SB1,70.8464,synthetic_demo,synthetic conceptual storage,True
2009-06-17,SB1,70.8464,synthetic_demo,synthetic conceptual storage,True
2009-06-18,SB1,70.8464,synthetic_demo,synthetic conceptual storage,True
2009-06-19,SB1,70.8464,synthetic_demo,synthetic conceptual storage,True
2009-06-20,SB1,70.8464,synthetic_demo,synthetic conceptual storage,True
2009-06-21,SB1,70.8464,synthetic_demo,synthetic conceptual storage,True
2009-06-22,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-23,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-24,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-25,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-26,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-27,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-28,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-29,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-06-30,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-07-01,SB1,70.5582,synthetic_demo,synthetic conceptual storage,True
2009-07-02,SB1,70.4221,synthetic_demo,synthetic conceptual storage,True
2009-07-03,SB1,70.4221,synthetic_demo,synthetic conceptual storage,True
2009-07-04,SB1,70.4221,synthetic_demo,synthetic conceptual storage,True
2009-07-05,SB1,70.4221,synthetic_demo,synthetic conceptual storage,True
2009-07-06,SB1,70.4047,synthetic_demo,synthetic conceptual storage,True
2009-07-07,SB1,70.4047,synthetic_demo,synthetic conceptual storage,True
2009-07-08,SB1,70.4047,synthetic_demo,synthetic conceptual storage,True
2009-07-09,SB1,70.4047,synthetic_demo,synthetic conceptual storage,True
2009-07-10,SB1,70.4047,synthetic_demo,synthetic conceptual storage,True
2009-07-11,SB1,70.3212,synthetic_demo,synthetic conceptual storage,True
2009-07-12,SB1,70.3212,synthetic_demo,synthetic conceptual storage,True
2009-07-13,SB1,70.0785,synthetic_demo,synthetic conceptual storage,True
2009-07-14,SB1,70.0785,synthetic_demo,synthetic conceptual storage,True
2009-07-15,SB1,70.0785,synthetic_demo,synthetic conceptual storage,True
2009-07-16,SB1,70.0785,synthetic_demo,synthetic conceptual storage,True
2009-07-17,SB1,70.2381,synthetic_demo,synthetic conceptual storage,True
2009-07-18,SB1,70.2381,synthetic_demo,synthetic conceptual storage,True
2009-07-19,SB1,70.263,synthetic_demo,synthetic conceptual storage,True
2009-07-20,SB1,70.387,synthetic_demo,synthetic conceptual storage,True
2009-07-21,SB1,70.5338,synthetic_demo,synthetic conceptual storage,True
2009-07-22,SB1,70.4432,synthetic_demo,synthetic conceptual storage,True
2009-07-23,SB1,70.4432,synthetic_demo,synthetic conceptual storage,True
2009-07-24,SB1,70.4432,synthetic_demo,synthetic conceptual storage,True
2009-07-25,SB1,70.4432,synthetic_demo,synthetic conceptual storage,True
2009-07-26,SB1,70.4432,synthetic_demo,synthetic conceptual storage,True
2009-07-27,SB1,70.4432,synthetic_demo,synthetic conceptual storage,True
2009-07-28,SB1,70.4432,synthetic_demo,synthetic conceptual storage,True
2009-07-29,SB1,70.4545,synthetic_demo,synthetic conceptual storage,True
2009-07-30,SB1,70.3584,synthetic_demo,synthetic conceptual storage,True
2009-07-31,SB1,70.2593,synthetic_demo,synthetic conceptual storage,True
2009-08-01,SB1,70.2593,synthetic_demo,synthetic conceptual storage,True
2009-08-02,SB1,70.2593,synthetic_demo,synthetic conceptual storage,True
2009-08-03,SB1,70.2593,synthetic_demo,synthetic conceptual storage,True
2009-08-04,SB1,70.2176,synthetic_demo,synthetic conceptual storage,True
2009-08-05,SB1,70.2454,synthetic_demo,synthetic conceptual storage,True
2009-08-06,SB1,70.2454,synthetic_demo,synthetic conceptual storage,True
2009-08-07,SB1,70.2454,synthetic_demo,synthetic conceptual storage,True
2009-08-08,SB1,69.8669,synthetic_demo,synthetic conceptual storage,True
2009-08-09,SB1,69.8669,synthetic_demo,synthetic conceptual storage,True
2009-08-10,SB1,70.0597,synthetic_demo,synthetic conceptual storage,True
2009-08-11,SB1,70.3147,synthetic_demo,synthetic conceptual storage,True
2009-08-12,SB1,70.1378,synthetic_demo,synthetic conceptual storage,True
2009-08-13,SB1,70.1378,synthetic_demo,synthetic conceptual storage,True
2009-08-14,SB1,70.3249,synthetic_demo,synthetic conceptual storage,True
2009-08-15,SB1,70.1014,synthetic_demo,synthetic conceptual storage,True
2009-08-16,SB1,70.1014,synthetic_demo,synthetic conceptual storage,True
2009-08-17,SB1,70.0485,synthetic_demo,synthetic conceptual storage,True
2009-08-18,SB1,70.0485,synthetic_demo,synthetic conceptual storage,True
2009-08-19,SB1,70.0485,synthetic_demo,synthetic conceptual storage,True
2009-08-20,SB1,70.0726,synthetic_demo,synthetic conceptual storage,True
2009-08-21,SB1,69.8249,synthetic_demo,synthetic conceptual storage,True
2009-08-22,SB1,69.7445,synthetic_demo,synthetic conceptual storage,True
2009-08-23,SB1,69.6703,synthetic_demo,synthetic conceptual storage,True
2009-08-24,SB1,69.1025,synthetic_demo,synthetic conceptual storage,True
2009-08-25,SB1,68.8058,synthetic_demo,synthetic conceptual storage,True
2009-08-26,SB1,68.5849,synthetic_demo,synthetic conceptual storage,True
2009-08-27,SB1,68.5406,synthetic_demo,synthetic conceptual storage,True
2009-08-28,SB1,68.5406,synthetic_demo,synthetic conceptual storage,True
2009-08-29,SB1,67.9996,synthetic_demo,synthetic conceptual storage,True
2009-08-30,SB1,68.1083,synthetic_demo,synthetic conceptual storage,True
2009-08-31,SB1,68.1083,synthetic_demo,synthetic conceptual storage,True
2009-09-01,SB1,68.1808,synthetic_demo,synthetic conceptual storage,True
2009-09-02,SB1,67.7816,synthetic_demo,synthetic conceptual storage,True
2009-09-03,SB1,67.7149,synthetic_demo,synthetic conceptual storage,True
2009-09-04,SB1,67.9338,synthetic_demo,synthetic conceptual storage,True
2009-09-05,SB1,67.8464,synthetic_demo,synthetic conceptual storage,True
2009-09-06,SB1,67.4991,synthetic_demo,synthetic conceptual storage,True
2009-09-07,SB1,66.7584,synthetic_demo,synthetic conceptual storage,True
2009-09-08,SB1,66.842,synthetic_demo,synthetic conceptual storage,True
2009-09-09,SB1,66.3952,synthetic_demo,synthetic conceptual storage,True
2009-09-10,SB1,66.3952,synthetic_demo,synthetic conceptual storage,True
2009-09-11,SB1,66.6055,synthetic_demo,synthetic conceptual storage,True
2009-09-12,SB1,66.2104,synthetic_demo,synthetic conceptual storage,True
2009-09-13,SB1,66.2104,synthetic_demo,synthetic conceptual storage,True
2009-09-14,SB1,66.1574,synthetic_demo,synthetic conceptual storage,True
2009-09-15,SB1,65.7428,synthetic_demo,synthetic conceptual storage,True
2009-09-16,SB1,66.0635,synthetic_demo,synthetic conceptual storage,True
2009-09-17,SB1,66.1944,synthetic_demo,synthetic conceptual storage,True
2009-09-18,SB1,65.5432,synthetic_demo,synthetic conceptual storage,True
2009-09-19,SB1,65.6,synthetic_demo,synthetic conceptual storage,True
2009-09-20,SB1,65.3581,synthetic_demo,synthetic conceptual storage,True
2009-09-21,SB1,65.3581,synthetic_demo,synthetic conceptual storage,True
2009-09-22,SB1,65.2943,synthetic_demo,synthetic conceptual storage,True
2009-09-23,SB1,65.3921,synthetic_demo,synthetic conceptual storage,True
2009-09-24,SB1,65.3921,synthetic_demo,synthetic conceptual storage,True
2009-09-25,SB1,65.3921,synthetic_demo,synthetic conceptual storage,True
2009-09-26,SB1,65.4805,synthetic_demo,synthetic conceptual storage,True
2009-09-27,SB1,65.5396,synthetic_demo,synthetic conceptual storage,True
2009-09-28,SB1,65.5396,synthetic_demo,synthetic conceptual storage,True
2009-09-29,SB1,65.3311,synthetic_demo,synthetic conceptual storage,True
2009-09-30,SB1,65.3311,synthetic_demo,synthetic conceptual storage,True
2009-10-01,SB1,65.1551,synthetic_demo,synthetic conceptual storage,True
2009-10-02,SB1,64.5555,synthetic_demo,synthetic conceptual storage,True
2009-10-03,SB1,64.0322,synthetic_demo,synthetic conceptual storage,True
2009-10-04,SB1,64.0056,synthetic_demo,synthetic conceptual storage,True
2009-10-05,SB1,64.3787,synthetic_demo,synthetic conceptual storage,True
2009-10-06,SB1,64.052,synthetic_demo,synthetic conceptual storage,True
2009-10-07,SB1,64.2478,synthetic_demo,synthetic conceptual storage,True
2009-10-08,SB1,64.2478,synthetic_demo,synthetic conceptual storage,True
2009-10-09,SB1,64.1488,synthetic_demo,synthetic conceptual storage,True
2009-10-10,SB1,64.2666,synthetic_demo,synthetic conceptual storage,True
2009-10-11,SB1,64.2666,synthetic_demo,synthetic conceptual storage,True
2009-10-12,SB1,63.8101,synthetic_demo,synthetic conceptual storage,True
2009-10-13,SB1,63.8101,synthetic_demo,synthetic conceptual storage,True
2009-10-14,SB1,63.8101,synthetic_demo,synthetic conceptual storage,True
2009-10-15,SB1,63.8101,synthetic_demo,synthetic conceptual storage,True
2009-10-16,SB1,64.0897,synthetic_demo,synthetic conceptual storage,True
2009-10-17,SB1,64.0897,synthetic_demo,synthetic conceptual storage,True
2009-10-18,SB1,63.7348,synthetic_demo,synthetic conceptual storage,True
2009-10-19,SB1,63.9566,synthetic_demo,synthetic conceptual storage,True
2009-10-20,SB1,63.8284,synthetic_demo,synthetic conceptual storage,True
2009-10-21,SB1,63.8284,synthetic_demo,synthetic conceptual storage,True
2009-10-22,SB1,63.8284,synthetic_demo,synthetic conceptual storage,True
2009-10-23,SB1,63.8543,synthetic_demo,synthetic conceptual storage,True
2009-10-24,SB1,63.8543,synthetic_demo,synthetic conceptual storage,True
2009-10-25,SB1,63.4449,synthetic_demo,synthetic conceptual storage,True
2009-10-26,SB1,63.4449,synthetic_demo,synthetic conceptual storage,True
2009-10-27,SB1,63.0578,synthetic_demo,synthetic conceptual storage,True
2009-10-28,SB1,63.4995,synthetic_demo,synthetic conceptual storage,True
2009-10-29,SB1,63.4995,synthetic_demo,synthetic conceptual storage,True
2009-10-30,SB1,63.4995,synthetic_demo,synthetic conceptual storage,True
2009-10-31,SB1,63.4995,synthetic_demo,synthetic conceptual storage,True
2009-11-01,SB1,63.6133,synthetic_demo,synthetic conceptual storage,True
2009-11-02,SB1,63.6133,synthetic_demo,synthetic conceptual storage,True
2009-11-03,SB1,63.6133,synthetic_demo,synthetic conceptual storage,True
2009-11-04,SB1,63.6133,synthetic_demo,synthetic conceptual storage,True
2009-11-05,SB1,63.6133,synthetic_demo,synthetic conceptual storage,True
2009-11-06,SB1,63.6605,synthetic_demo,synthetic conceptual storage,True
2009-11-07,SB1,63.6605,synthetic_demo,synthetic conceptual storage,True
2009-11-08,SB1,63.5399,synthetic_demo,synthetic conceptual storage,True
2009-11-09,SB1,63.5606,synthetic_demo,synthetic conceptual storage,True
2009-11-10,SB1,63.6454,synthetic_demo,synthetic conceptual storage,True
2009-11-11,SB1,63.6454,synthetic_demo,synthetic conceptual storage,True
2009-11-12,SB1,63.9041,synthetic_demo,synthetic conceptual storage,True
2009-11-13,SB1,63.6817,synthetic_demo,synthetic conceptual storage,True
2009-11-14,SB1,63.6817,synthetic_demo,synthetic conceptual storage,True
2009-11-15,SB1,63.6817,synthetic_demo,synthetic conceptual storage,True
2009-11-16,SB1,63.6817,synthetic_demo,synthetic conceptual storage,True
2009-11-17,SB1,63.7457,synthetic_demo,synthetic conceptual storage,True
2009-11-18,SB1,63.7457,synthetic_demo,synthetic conceptual storage,True
2009-11-19,SB1,63.7646,synthetic_demo,synthetic conceptual storage,True
2009-11-20,SB1,63.7123,synthetic_demo,synthetic conceptual storage,True
2009-11-21,SB1,63.2442,synthetic_demo,synthetic conceptual storage,True
2009-11-22,SB1,63.2442,synthetic_demo,synthetic conceptual storage,True
2009-11-23,SB1,63.2442,synthetic_demo,synthetic conceptual storage,True
2009-11-24,SB1,63.2442,synthetic_demo,synthetic conceptual storage,True
2009-11-25,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-11-26,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-11-27,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-11-28,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-11-29,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-11-30,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-12-01,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-12-02,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-12-03,SB1,62.9937,synthetic_demo,synthetic conceptual storage,True
2009-12-04,SB1,63.1303,synthetic_demo,synthetic conceptual storage,True
2009-12-05,SB1,63.1303,synthetic_demo,synthetic conceptual storage,True
2009-12-06,SB1,63.1303,synthetic_demo,synthetic conceptual storage,True
2009-12-07,SB1,63.1058,synthetic_demo,synthetic conceptual storage,True
2009-12-08,SB1,63.3543,synthetic_demo,synthetic conceptual storage,True
2009-12-09,SB1,63.3543,synthetic_demo,synthetic conceptual storage,True
2009-12-10,SB1,63.0875,synthetic_demo,synthetic conceptual storage,True
2009-12-11,SB1,63.0875,synthetic_demo,synthetic conceptual storage,True
2009-12-12,SB1,63.0875,synthetic_demo,synthetic conceptual storage,True
2009-12-13,SB1,63.1582,synthetic_demo,synthetic conceptual storage,True
2009-12-14,SB1,62.5133,synthetic_demo,synthetic conceptual storage,True
2009-12-15,SB1,62.5133,synthetic_demo,synthetic conceptual storage,True
2009-12-16,SB1,62.5133,synthetic_demo,synthetic conceptual storage,True
2009-12-17,SB1,62.878,synthetic_demo,synthetic conceptual storage,True
2009-12-18,SB1,62.878,synthetic_demo,synthetic conceptual storage,True
2009-12-19,SB1,62.878,synthetic_demo,synthetic conceptual storage,True
2009-12-20,SB1,62.878,synthetic_demo,synthetic conceptual storage,True
2009-12-21,SB1,63.1868,synthetic_demo,synthetic conceptual storage,True
2009-12-22,SB1,63.4561,synthetic_demo,synthetic conceptual storage,True
2009-12-23,SB1,63.4561,synthetic_demo,synthetic conceptual storage,True
2009-12-24,SB1,63.4561,synthetic_demo,synthetic conceptual storage,True
2009-12-25,SB1,63.1601,synthetic_demo,synthetic conceptual storage,True
2009-12-26,SB1,63.1601,synthetic_demo,synthetic conceptual storage,True
2009-12-27,SB1,63.1601,synthetic_demo,synthetic conceptual storage,True
2009-12-28,SB1,63.0833,synthetic_demo,synthetic conceptual storage,True
2009-12-29,SB1,63.0833,synthetic_demo,synthetic conceptual storage,True
2009-12-30,SB1,62.9792,synthetic_demo,synthetic conceptual storage,True
2009-12-31,SB1,62.9792,synthetic_demo,synthetic conceptual storage,True
2010-01-01,SB1,62.9792,synthetic_demo,synthetic conceptual storage,True
2010-01-02,SB1,62.671,synthetic_demo,synthetic conceptual storage,True
2010-01-03,SB1,62.671,synthetic_demo,synthetic conceptual storage,True
2010-01-04,SB1,62.671,synthetic_demo,synthetic conceptual storage,True
2010-01-05,SB1,62.671,synthetic_demo,synthetic conceptual storage,True
2010-01-06,SB1,62.671,synthetic_demo,synthetic conceptual storage,True
2010-01-07,SB1,62.5349,synthetic_demo,synthetic conceptual storage,True
2010-01-08,SB1,62.5427,synthetic_demo,synthetic conceptual storage,True
2010-01-09,SB1,62.5427,synthetic_demo,synthetic conceptual storage,True
2010-01-10,SB1,62.5427,synthetic_demo,synthetic conceptual storage,True
2010-01-11,SB1,62.5427,synthetic_demo,synthetic conceptual storage,True
2010-01-12,SB1,62.2231,synthetic_demo,synthetic conceptual storage,True
2010-01-13,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-14,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-15,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-16,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-17,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-18,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-19,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-20,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-21,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
