date,subbasin_id,soil_moisture_fraction,quality_status,source,synthetic_demo
2008-09-04,SB1,0.41271,synthetic_demo,synthetic soil bucket proxy,True
2008-09-05,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-06,SB1,0.43888,synthetic_demo,synthetic soil bucket proxy,True
2008-09-07,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-08,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-09,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-10,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-11,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-12,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-13,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-14,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-15,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-16,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-17,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-18,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-19,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-20,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-21,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-22,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-23,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-24,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-25,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-26,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-27,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-28,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-29,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-09-30,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-01,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-02,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-03,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-04,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-05,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-06,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-07,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-08,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-09,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-10,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-11,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-12,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-13,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-14,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-15,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-16,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-17,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-18,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-19,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-20,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-21,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-22,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-23,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-24,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-25,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-26,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-27,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-28,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-29,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-30,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-10-31,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-01,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-02,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-03,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-04,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-05,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-06,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-07,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-08,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-09,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-10,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-11,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-12,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-13,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-14,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-15,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-16,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-17,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-18,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-19,SB1,0.43679,synthetic_demo,synthetic soil bucket proxy,True
2008-11-20,SB1,0.43118,synthetic_demo,synthetic soil bucket proxy,True
2008-11-21,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-22,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-23,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-24,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-25,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-26,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-27,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-28,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-29,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-11-30,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2008-12-01,SB1,0.42465,synthetic_demo,synthetic soil bucket proxy,True
2008-12-02,SB1,0.38973,synthetic_demo,synthetic soil bucket proxy,True
2008-12-03,SB1,0.36158,synthetic_demo,synthetic soil bucket proxy,True
2008-12-04,SB1,0.36765,synthetic_demo,synthetic soil bucket proxy,True
2008-12-05,SB1,0.36279,synthetic_demo,synthetic soil bucket proxy,True
2008-12-06,SB1,0.3262,synthetic_demo,synthetic soil bucket proxy,True
2008-12-07,SB1,0.34666,synthetic_demo,synthetic soil bucket proxy,True
2008-12-08,SB1,0.34779,synthetic_demo,synthetic soil bucket proxy,True
2008-12-09,SB1,0.34498,synthetic_demo,synthetic soil bucket proxy,True
2008-12-10,SB1,0.3539,synthetic_demo,synthetic soil bucket proxy,True
2008-12-11,SB1,0.32863,synthetic_demo,synthetic soil bucket proxy,True
2008-12-12,SB1,0.33597,synthetic_demo,synthetic soil bucket proxy,True
2008-12-13,SB1,0.31807,synthetic_demo,synthetic soil bucket proxy,True
2008-12-14,SB1,0.36583,synthetic_demo,synthetic soil bucket proxy,True
2008-12-15,SB1,0.37406,synthetic_demo,synthetic soil bucket proxy,True
2008-12-16,SB1,0.36683,synthetic_demo,synthetic soil bucket proxy,True
2008-12-17,SB1,0.34479,synthetic_demo,synthetic soil bucket proxy,True
2008-12-18,SB1,0.35086,synthetic_demo,synthetic soil bucket proxy,True
2008-12-19,SB1,0.3357,synthetic_demo,synthetic soil bucket proxy,True
2008-12-20,SB1,0.34243,synthetic_demo,synthetic soil bucket proxy,True
2008-12-21,SB1,0.32795,synthetic_demo,synthetic soil bucket proxy,True
2008-12-22,SB1,0.34213,synthetic_demo,synthetic soil bucket proxy,True
2008-12-23,SB1,0.34905,synthetic_demo,synthetic soil bucket proxy,True
2008-12-24,SB1,0.31888,synthetic_demo,synthetic soil bucket proxy,True
2008-12-25,SB1,0.3244,synthetic_demo,synthetic soil bucket proxy,True
2008-12-26,SB1,0.3121,synthetic_demo,synthetic soil bucket proxy,True
2008-12-27,SB1,0.31366,synthetic_demo,synthetic soil bucket proxy,True
2008-12-28,SB1,0.31557,synthetic_demo,synthetic soil bucket proxy,True
2008-12-29,SB1,0.32089,synthetic_demo,synthetic soil bucket proxy,True
2008-12-30,SB1,0.31212,synthetic_demo,synthetic soil bucket proxy,True
2008-12-31,SB1,0.30592,synthetic_demo,synthetic soil bucket proxy,True
2009-01-01,SB1,0.32151,synthetic_demo,synthetic soil bucket proxy,True
2009-01-02,SB1,0.32597,synthetic_demo,synthetic soil bucket proxy,True
2009-01-03,SB1,0.34038,synthetic_demo,synthetic soil bucket proxy,True
2009-01-04,SB1,0.32838,synthetic_demo,synthetic soil bucket proxy,True
2009-01-05,SB1,0.34006,synthetic_demo,synthetic soil bucket proxy,True
2009-01-06,SB1,0.33943,synthetic_demo,synthetic soil bucket proxy,True
2009-01-07,SB1,0.3397,synthetic_demo,synthetic soil bucket proxy,True
2009-01-08,SB1,0.33663,synthetic_demo,synthetic soil bucket proxy,True
2009-01-09,SB1,0.34082,synthetic_demo,synthetic soil bucket proxy,True
2009-01-10,SB1,0.32881,synthetic_demo,synthetic soil bucket proxy,True
2009-01-11,SB1,0.3358,synthetic_demo,synthetic soil bucket proxy,True
2009-01-12,SB1,0.33063,synthetic_demo,synthetic soil bucket proxy,True
2009-01-13,SB1,0.35008,synthetic_demo,synthetic soil bucket proxy,True
2009-01-14,SB1,0.32783,synthetic_demo,synthetic soil bucket proxy,True
2009-01-15,SB1,0.32963,synthetic_demo,synthetic soil bucket proxy,True
2009-01-16,SB1,0.33818,synthetic_demo,synthetic soil bucket proxy,True
2009-01-17,SB1,0.33189,synthetic_demo,synthetic soil bucket proxy,True
2009-01-18,SB1,0.33457,synthetic_demo,synthetic soil bucket proxy,True
2009-01-19,SB1,0.32784,synthetic_demo,synthetic soil bucket proxy,True
2009-01-20,SB1,0.31485,synthetic_demo,synthetic soil bucket proxy,True
2009-01-21,SB1,0.31262,synthetic_demo,synthetic soil bucket proxy,True
2009-01-22,SB1,0.3263,synthetic_demo,synthetic soil bucket proxy,True
2009-01-23,SB1,0.31487,synthetic_demo,synthetic soil bucket proxy,True
2009-01-24,SB1,0.28897,synthetic_demo,synthetic soil bucket proxy,True
2009-01-25,SB1,0.30881,synthetic_demo,synthetic soil bucket proxy,True
2009-01-26,SB1,0.3138,synthetic_demo,synthetic soil bucket proxy,True
2009-01-27,SB1,0.31891,synthetic_demo,synthetic soil bucket proxy,True
2009-01-28,SB1,0.30613,synthetic_demo,synthetic soil bucket proxy,True
2009-01-29,SB1,0.30824,synthetic_demo,synthetic soil bucket proxy,True
2009-01-30,SB1,0.3149,synthetic_demo,synthetic soil bucket proxy,True
2009-01-31,SB1,0.31881,synthetic_demo,synthetic soil bucket proxy,True
2009-02-01,SB1,0.30241,synthetic_demo,synthetic soil bucket proxy,True
2009-02-02,SB1,0.31278,synthetic_demo,synthetic soil bucket proxy,True
2009-02-03,SB1,0.30808,synthetic_demo,synthetic soil bucket proxy,True
2009-02-04,SB1,0.30205,synthetic_demo,synthetic soil bucket proxy,True
2009-02-05,SB1,0.29678,synthetic_demo,synthetic soil bucket proxy,True
2009-02-06,SB1,0.30582,synthetic_demo,synthetic soil bucket proxy,True
2009-02-07,SB1,0.30185,synthetic_demo,synthetic soil bucket proxy,True
2009-02-08,SB1,0.29938,synthetic_demo,synthetic soil bucket proxy,True
2009-02-09,SB1,0.28795,synthetic_demo,synthetic soil bucket proxy,True
2009-02-10,SB1,0.29068,synthetic_demo,synthetic soil bucket proxy,True
2009-02-11,SB1,0.33902,synthetic_demo,synthetic soil bucket proxy,True
2009-02-12,SB1,0.29907,synthetic_demo,synthetic soil bucket proxy,True
2009-02-13,SB1,0.31228,synthetic_demo,synthetic soil bucket proxy,True
2009-02-14,SB1,0.30046,synthetic_demo,synthetic soil bucket proxy,True
2009-02-15,SB1,0.28977,synthetic_demo,synthetic soil bucket proxy,True
2009-02-16,SB1,0.29554,synthetic_demo,synthetic soil bucket proxy,True
2009-02-17,SB1,0.32167,synthetic_demo,synthetic soil bucket proxy,True
2009-02-18,SB1,0.30502,synthetic_demo,synthetic soil bucket proxy,True
2009-02-19,SB1,0.31814,synthetic_demo,synthetic soil bucket proxy,True
2009-02-20,SB1,0.29837,synthetic_demo,synthetic soil bucket proxy,True
2009-02-21,SB1,0.31699,synthetic_demo,synthetic soil bucket proxy,True
2009-02-22,SB1,0.30348,synthetic_demo,synthetic soil bucket proxy,True
2009-02-23,SB1,0.32484,synthetic_demo,synthetic soil bucket proxy,True
2009-02-24,SB1,0.32076,synthetic_demo,synthetic soil bucket proxy,True
2009-02-25,SB1,0.35527,synthetic_demo,synthetic soil bucket proxy,True
2009-02-26,SB1,0.35936,synthetic_demo,synthetic soil bucket proxy,True
2009-02-27,SB1,0.35076,synthetic_demo,synthetic soil bucket proxy,True
2009-02-28,SB1,0.37258,synthetic_demo,synthetic soil bucket proxy,True
2009-03-01,SB1,0.37455,synthetic_demo,synthetic soil bucket proxy,True
2009-03-02,SB1,0.3945,synthetic_demo,synthetic soil bucket proxy,True
2009-03-03,SB1,0.35568,synthetic_demo,synthetic soil bucket proxy,True
2009-03-04,SB1,0.36973,synthetic_demo,synthetic soil bucket proxy,True
2009-03-05,SB1,0.38393,synthetic_demo,synthetic soil bucket proxy,True
2009-03-06,SB1,0.37945,synthetic_demo,synthetic soil bucket proxy,True
2009-03-07,SB1,0.3771,synthetic_demo,synthetic soil bucket proxy,True
2009-03-08,SB1,0.37167,synthetic_demo,synthetic soil bucket proxy,True
2009-03-09,SB1,0.3723,synthetic_demo,synthetic soil bucket proxy,True
2009-03-10,SB1,0.37275,synthetic_demo,synthetic soil bucket proxy,True
2009-03-11,SB1,0.36683,synthetic_demo,synthetic soil bucket proxy,True
2009-03-12,SB1,0.36542,synthetic_demo,synthetic soil bucket proxy,True
2009-03-13,SB1,0.35549,synthetic_demo,synthetic soil bucket proxy,True
2009-03-14,SB1,0.35174,synthetic_demo,synthetic soil bucket proxy,True
2009-03-15,SB1,0.34177,synthetic_demo,synthetic soil bucket proxy,True
2009-03-16,SB1,0.36674,synthetic_demo,synthetic soil bucket proxy,True
2009-03-17,SB1,0.35821,synthetic_demo,synthetic soil bucket proxy,True
2009-03-18,SB1,0.34201,synthetic_demo,synthetic soil bucket proxy,True
2009-03-19,SB1,0.36452,synthetic_demo,synthetic soil bucket proxy,True
2009-03-20,SB1,0.35013,synthetic_demo,synthetic soil bucket proxy,True
2009-03-21,SB1,0.35065,synthetic_demo,synthetic soil bucket proxy,True
2009-03-22,SB1,0.34733,synthetic_demo,synthetic soil bucket proxy,True
2009-03-23,SB1,0.36189,synthetic_demo,synthetic soil bucket proxy,True
2009-03-24,SB1,0.36386,synthetic_demo,synthetic soil bucket proxy,True
2009-03-25,SB1,0.35436,synthetic_demo,synthetic soil bucket proxy,True
2009-03-26,SB1,0.3488,synthetic_demo,synthetic soil bucket proxy,True
2009-03-27,SB1,0.34105,synthetic_demo,synthetic soil bucket proxy,True
2009-03-28,SB1,0.3508,synthetic_demo,synthetic soil bucket proxy,True
2009-03-29,SB1,0.36057,synthetic_demo,synthetic soil bucket proxy,True
2009-03-30,SB1,0.36864,synthetic_demo,synthetic soil bucket proxy,True
2009-03-31,SB1,0.36636,synthetic_demo,synthetic soil bucket proxy,True
2009-04-01,SB1,0.36869,synthetic_demo,synthetic soil bucket proxy,True
2009-04-02,SB1,0.36877,synthetic_demo,synthetic soil bucket proxy,True
2009-04-03,SB1,0.37754,synthetic_demo,synthetic soil bucket proxy,True
2009-04-04,SB1,0.36427,synthetic_demo,synthetic soil bucket proxy,True
2009-04-05,SB1,0.3765,synthetic_demo,synthetic soil bucket proxy,True
2009-04-06,SB1,0.3631,synthetic_demo,synthetic soil bucket proxy,True
2009-04-07,SB1,0.38039,synthetic_demo,synthetic soil bucket proxy,True
2009-04-08,SB1,0.38812,synthetic_demo,synthetic soil bucket proxy,True
2009-04-09,SB1,0.38586,synthetic_demo,synthetic soil bucket proxy,True
2009-04-10,SB1,0.37765,synthetic_demo,synthetic soil bucket proxy,True
2009-04-11,SB1,0.38603,synthetic_demo,synthetic soil bucket proxy,True
2009-04-12,SB1,0.34323,synthetic_demo,synthetic soil bucket proxy,True
2009-04-13,SB1,0.3358,synthetic_demo,synthetic soil bucket proxy,True
2009-04-14,SB1,0.34554,synthetic_demo,synthetic soil bucket proxy,True
2009-04-15,SB1,0.35257,synthetic_demo,synthetic soil bucket proxy,True
2009-04-16,SB1,0.34807,synthetic_demo,synthetic soil bucket proxy,True
2009-04-17,SB1,0.3492,synthetic_demo,synthetic soil bucket proxy,True
2009-04-18,SB1,0.34421,synthetic_demo,synthetic soil bucket proxy,True
2009-04-19,SB1,0.32355,synthetic_demo,synthetic soil bucket proxy,True
2009-04-20,SB1,0.33735,synthetic_demo,synthetic soil bucket proxy,True
2009-04-21,SB1,0.33373,synthetic_demo,synthetic soil bucket proxy,True
2009-04-22,SB1,0.34015,synthetic_demo,synthetic soil bucket proxy,True
2009-04-23,SB1,0.33943,synthetic_demo,synthetic soil bucket proxy,True
2009-04-24,SB1,0.31401,synthetic_demo,synthetic soil bucket proxy,True
2009-04-25,SB1,0.30286,synthetic_demo,synthetic soil bucket proxy,True
2009-04-26,SB1,0.2811,synthetic_demo,synthetic soil bucket proxy,True
2009-04-27,SB1,0.27606,synthetic_demo,synthetic soil bucket proxy,True
2009-04-28,SB1,0.26379,synthetic_demo,synthetic soil bucket proxy,True
2009-04-29,SB1,0.25408,synthetic_demo,synthetic soil bucket proxy,True
2009-04-30,SB1,0.26618,synthetic_demo,synthetic soil bucket proxy,True
2009-05-01,SB1,0.24136,synthetic_demo,synthetic soil bucket proxy,True
2009-05-02,SB1,0.24313,synthetic_demo,synthetic soil bucket proxy,True
2009-05-03,SB1,0.2233,synthetic_demo,synthetic soil bucket proxy,True
2009-05-04,SB1,0.22431,synthetic_demo,synthetic soil bucket proxy,True
2009-05-05,SB1,0.23758,synthetic_demo,synthetic soil bucket proxy,True
2009-05-06,SB1,0.23348,synthetic_demo,synthetic soil bucket proxy,True
2009-05-07,SB1,0.22686,synthetic_demo,synthetic soil bucket proxy,True
2009-05-08,SB1,0.22515,synthetic_demo,synthetic soil bucket proxy,True
2009-05-09,SB1,0.2193,synthetic_demo,synthetic soil bucket proxy,True
2009-05-10,SB1,0.22462,synthetic_demo,synthetic soil bucket proxy,True
2009-05-11,SB1,0.23934,synthetic_demo,synthetic soil bucket proxy,True
2009-05-12,SB1,0.20806,synthetic_demo,synthetic soil bucket proxy,True
2009-05-13,SB1,0.21788,synthetic_demo,synthetic soil bucket proxy,True
2009-05-14,SB1,0.23672,synthetic_demo,synthetic soil bucket proxy,True
2009-05-15,SB1,0.22387,synthetic_demo,synthetic soil bucket proxy,True
2009-05-16,SB1,0.23424,synthetic_demo,synthetic soil bucket proxy,True
2009-05-17,SB1,0.23079,synthetic_demo,synthetic soil bucket proxy,True
2009-05-18,SB1,0.22202,synthetic_demo,synthetic soil bucket proxy,True
2009-05-19,SB1,0.26157,synthetic_demo,synthetic soil bucket proxy,True
2009-05-20,SB1,0.24448,synthetic_demo,synthetic soil bucket proxy,True
2009-05-21,SB1,0.23635,synthetic_demo,synthetic soil bucket proxy,True
2009-05-22,SB1,0.23604,synthetic_demo,synthetic soil bucket proxy,True
2009-05-23,SB1,0.25387,synthetic_demo,synthetic soil bucket proxy,True
2009-05-24,SB1,0.24567,synthetic_demo,synthetic soil bucket proxy,True
2009-05-25,SB1,0.25045,synthetic_demo,synthetic soil bucket proxy,True
2009-05-26,SB1,0.23597,synthetic_demo,synthetic soil bucket proxy,True
2009-05-27,SB1,0.24886,synthetic_demo,synthetic soil bucket proxy,True
2009-05-28,SB1,0.23512,synthetic_demo,synthetic soil bucket proxy,True
2009-05-29,SB1,0.23048,synthetic_demo,synthetic soil bucket proxy,True
2009-05-30,SB1,0.22925,synthetic_demo,synthetic soil bucket proxy,True
2009-05-31,SB1,0.22359,synthetic_demo,synthetic soil bucket proxy,True
2009-06-01,SB1,0.23261,synthetic_demo,synthetic soil bucket proxy,True
2009-06-02,SB1,0.21933,synthetic_demo,synthetic soil bucket proxy,True
2009-06-03,SB1,0.22932,synthetic_demo,synthetic soil bucket proxy,True
2009-06-04,SB1,0.2307,synthetic_demo,synthetic soil bucket proxy,True
2009-06-05,SB1,0.23962,synthetic_demo,synthetic soil bucket proxy,True
2009-06-06,SB1,0.224,synthetic_demo,synthetic soil bucket proxy,True
2009-06-07,SB1,0.22012,synthetic_demo,synthetic soil bucket proxy,True
2009-06-08,SB1,0.20522,synthetic_demo,synthetic soil bucket proxy,True
2009-06-09,SB1,0.21354,synthetic_demo,synthetic soil bucket proxy,True
2009-06-10,SB1,0.21375,synthetic_demo,synthetic soil bucket proxy,True
2009-06-11,SB1,0.21962,synthetic_demo,synthetic soil bucket proxy,True
2009-06-12,SB1,0.20977,synthetic_demo,synthetic soil bucket proxy,True
2009-06-13,SB1,0.2129,synthetic_demo,synthetic soil bucket proxy,True
2009-06-14,SB1,0.2042,synthetic_demo,synthetic soil bucket proxy,True
2009-06-15,SB1,0.20347,synthetic_demo,synthetic soil bucket proxy,True
2009-06-16,SB1,0.21882,synthetic_demo,synthetic soil bucket proxy,True
2009-06-17,SB1,0.21329,synthetic_demo,synthetic soil bucket proxy,True
2009-06-18,SB1,0.20686,synthetic_demo,synthetic soil bucket proxy,True
2009-06-19,SB1,0.20586,synthetic_demo,synthetic soil bucket proxy,True
2009-06-20,SB1,0.20629,synthetic_demo,synthetic soil bucket proxy,True
2009-06-21,SB1,0.20309,synthetic_demo,synthetic soil bucket proxy,True
2009-06-22,SB1,0.21998,synthetic_demo,synthetic soil bucket proxy,True
2009-06-23,SB1,0.19686,synthetic_demo,synthetic soil bucket proxy,True
2009-06-24,SB1,0.2314,synthetic_demo,synthetic soil bucket proxy,True
2009-06-25,SB1,0.21628,synthetic_demo,synthetic soil bucket proxy,True
2009-06-26,SB1,0.20543,synthetic_demo,synthetic soil bucket proxy,True
2009-06-27,SB1,0.21701,synthetic_demo,synthetic soil bucket proxy,True
2009-06-28,SB1,0.20639,synthetic_demo,synthetic soil bucket proxy,True
2009-06-29,SB1,0.21589,synthetic_demo,synthetic soil bucket proxy,True
2009-06-30,SB1,0.21422,synthetic_demo,synthetic soil bucket proxy,True
2009-07-01,SB1,0.21763,synthetic_demo,synthetic soil bucket proxy,True
2009-07-02,SB1,0.21422,synthetic_demo,synthetic soil bucket proxy,True
2009-07-03,SB1,0.20415,synthetic_demo,synthetic soil bucket proxy,True
2009-07-04,SB1,0.2008,synthetic_demo,synthetic soil bucket proxy,True
2009-07-05,SB1,0.21606,synthetic_demo,synthetic soil bucket proxy,True
2009-07-06,SB1,0.2261,synthetic_demo,synthetic soil bucket proxy,True
2009-07-07,SB1,0.22044,synthetic_demo,synthetic soil bucket proxy,True
2009-07-08,SB1,0.22298,synthetic_demo,synthetic soil bucket proxy,True
2009-07-09,SB1,0.23309,synthetic_demo,synthetic soil bucket proxy,True
2009-07-10,SB1,0.23718,synthetic_demo,synthetic soil bucket proxy,True
2009-07-11,SB1,0.23727,synthetic_demo,synthetic soil bucket proxy,True
2009-07-12,SB1,0.22815,synthetic_demo,synthetic soil bucket proxy,True
2009-07-13,SB1,0.22221,synthetic_demo,synthetic soil bucket proxy,True
2009-07-14,SB1,0.2266,synthetic_demo,synthetic soil bucket proxy,True
2009-07-15,SB1,0.22886,synthetic_demo,synthetic soil bucket proxy,True
2009-07-16,SB1,0.21788,synthetic_demo,synthetic soil bucket proxy,True
2009-07-17,SB1,0.23168,synthetic_demo,synthetic soil bucket proxy,True
2009-07-18,SB1,0.21581,synthetic_demo,synthetic soil bucket proxy,True
2009-07-19,SB1,0.2216,synthetic_demo,synthetic soil bucket proxy,True
2009-07-20,SB1,0.20706,synthetic_demo,synthetic soil bucket proxy,True
2009-07-21,SB1,0.2219,synthetic_demo,synthetic soil bucket proxy,True
2009-07-22,SB1,0.22155,synthetic_demo,synthetic soil bucket proxy,True
2009-07-23,SB1,0.2224,synthetic_demo,synthetic soil bucket proxy,True
2009-07-24,SB1,0.23076,synthetic_demo,synthetic soil bucket proxy,True
2009-07-25,SB1,0.21324,synthetic_demo,synthetic soil bucket proxy,True
2009-07-26,SB1,0.22443,synthetic_demo,synthetic soil bucket proxy,True
2009-07-27,SB1,0.23064,synthetic_demo,synthetic soil bucket proxy,True
2009-07-28,SB1,0.22428,synthetic_demo,synthetic soil bucket proxy,True
2009-07-29,SB1,0.22457,synthetic_demo,synthetic soil bucket proxy,True
2009-07-30,SB1,0.23159,synthetic_demo,synthetic soil bucket proxy,True
2009-07-31,SB1,0.23929,synthetic_demo,synthetic soil bucket proxy,True
2009-08-01,SB1,0.22909,synthetic_demo,synthetic soil bucket proxy,True
2009-08-02,SB1,0.24045,synthetic_demo,synthetic soil bucket proxy,True
2009-08-03,SB1,0.22701,synthetic_demo,synthetic soil bucket proxy,True
2009-08-04,SB1,0.25214,synthetic_demo,synthetic soil bucket proxy,True
2009-08-05,SB1,0.24535,synthetic_demo,synthetic soil bucket proxy,True
2009-08-06,SB1,0.24572,synthetic_demo,synthetic soil bucket proxy,True
2009-08-07,SB1,0.25432,synthetic_demo,synthetic soil bucket proxy,True
2009-08-08,SB1,0.24335,synthetic_demo,synthetic soil bucket proxy,True
2009-08-09,SB1,0.25133,synthetic_demo,synthetic soil bucket proxy,True
2009-08-10,SB1,0.24771,synthetic_demo,synthetic soil bucket proxy,True
2009-08-11,SB1,0.2687,synthetic_demo,synthetic soil bucket proxy,True
2009-08-12,SB1,0.26371,synthetic_demo,synthetic soil bucket proxy,True
2009-08-13,SB1,0.26592,synthetic_demo,synthetic soil bucket proxy,True
2009-08-14,SB1,0.28055,synthetic_demo,synthetic soil bucket proxy,True
2009-08-15,SB1,0.2703,synthetic_demo,synthetic soil bucket proxy,True
2009-08-16,SB1,0.27983,synthetic_demo,synthetic soil bucket proxy,True
2009-08-17,SB1,0.27945,synthetic_demo,synthetic soil bucket proxy,True
2009-08-18,SB1,0.29101,synthetic_demo,synthetic soil bucket proxy,True
2009-08-19,SB1,0.28415,synthetic_demo,synthetic soil bucket proxy,True
2009-08-20,SB1,0.30272,synthetic_demo,synthetic soil bucket proxy,True
2009-08-21,SB1,0.28754,synthetic_demo,synthetic soil bucket proxy,True
2009-08-22,SB1,0.29525,synthetic_demo,synthetic soil bucket proxy,True
2009-08-23,SB1,0.28452,synthetic_demo,synthetic soil bucket proxy,True
2009-08-24,SB1,0.3066,synthetic_demo,synthetic soil bucket proxy,True
2009-08-25,SB1,0.27825,synthetic_demo,synthetic soil bucket proxy,True
2009-08-26,SB1,0.31487,synthetic_demo,synthetic soil bucket proxy,True
2009-08-27,SB1,0.26641,synthetic_demo,synthetic soil bucket proxy,True
2009-08-28,SB1,0.30511,synthetic_demo,synthetic soil bucket proxy,True
2009-08-29,SB1,0.29278,synthetic_demo,synthetic soil bucket proxy,True
